TABLE_NAME,COLUMN_NAME,NUM_NULLS,SISTEMA
EMISORAS,PRIMAMORT,0,SOME
EMISORAS,PRECULTHECHODIAANT,0,SOME
EMISORAS,PRECIOACTUAL,0,SOME
EMISORAS,PLAZO,0,SOME
EMISORAS,PCAPITALIZ,0,SOME
EMISORAS,PARAMOUNT,0,SOME
EMISORAS,OPERVTACTO,0,SOME
EMISORAS,OPERCTOADM,0,SOME
EMISORAS,OPERADOR2,61,SOME
EMISORAS,OPERADOR1,61,SOME
EMISORAS,OPERAARBITRAJE,0,SOME
EMISORAS,NUMCUPONES,0,SOME
EMISORAS,NUMAMORT,0,SOME
EMISORAS,NTITRIESGO,0,SOME
EMISORAS,NORMALINTERMEDIARIO,0,SOME
EMISORAS,NOMBRE,0,SOME
EMISORAS,NCUPVIG,0,SOME
EMISORAS,MPOSRIESGO,0,SOME
EMISORAS,MONVALNOM,0,SOME
EMISORAS,METODOAMOR,61,SOME
EMISORAS,LIQUIDACION,0,SOME
EMISORAS,LIMITECALIFICACION,61,SOME
EMISORAS,ISININDEVAL,0,SOME
PORTAFOLIOS,VERSION,0,SOME
PORTAFOLIOS,TIPOPOSICION,0,SOME
PORTAFOLIOS,SUCURSAL,0,SOME
PORTAFOLIOS,MERCADOS,0,SOME
PORTAFOLIOS,FECHA,0,SOME
PORTAFOLIOS,DESCRIPCION,0,SOME
PORTAFOLIOS,CVEPORTAFOLIO,0,SOME
PORTAFOLIOS,CONTRATOVENTA,0,SOME
ASIGNACIONMD,FECVENCE,0,SOME
ASIGNACIONMD,FECOPERORIG,0,SOME
ASIGNACIONMD,FECOPER,0,SOME
ASIGNACIONMD,FECLIQ,0,SOME
ASIGNACIONMD,FECHA,0,SOME
ASIGNACIONMD,FECAPLICA,1,SOME
ASIGNACIONMD,ESTATUSINDEVAL,160308,SOME
ASIGNACIONMD,ESTATUS,0,SOME
ASIGNACIONMD,ESPROVEED,0,SOME
ASIGNACIONMD,DESGLOSE,0,SOME
ASIGNACIONMD,CVETIPOPOSICION,2,SOME
ASIGNACIONMD,CVETIPOINSTRUMENTO,0,SOME
ASIGNACIONMD,CVESERIE,0,SOME
ASIGNACIONMD,CVEPORTAFOLIO,0,SOME
ASIGNACIONMD,CVEINSTRUMENTO,0,SOME
ASIGNACIONMD,CVEINSTDEPOSITO,4741,SOME
ASIGNACIONMD,CVEEMISORA,0,SOME
ASIGNACIONMD,CVEDIVISA,0,SOME
ASIGNACIONMD,CVEASIGNACIONMD,0,SOME
ASIGNACIONMD,CUSTODIONAFIN,151640,SOME
ASIGNACIONMD,CUENTACUSTODIO,151640,SOME
ASIGNACIONMD,CORRESPONSALNAFIN,151640,SOME
ASIGNACIONMD,CONTRATOLIQ,0,SOME
ASIGNACIONMD,CONTRATOCUST,0,SOME
ASIGNACIONMD,CONTRATO,0,SOME
ASIGNACIONMD,CONSEC,0,SOME
ASIGNACIONMD,CFOPER,84736,SOME
ASIGNACIONMD,CCVEASIGNACIONMD,0,SOME
ASIGNACIONMD,CCONSEC,0,SOME
ASIGNACIONMD,CAJON,4741,SOME
ASIGNACIONMD,APLIC,0,SOME
ASIGNACIONMD,ANTICIPADO,0,SOME
ASIGNACIONMD,ANTCUSTODIONAFIN,160304,SOME
ASIGNACIONMD,ANTCUENTACUSTODIO,160304,SOME
ASIGNACIONMD,ANTCORRESPONSALNAFIN,160304,SOME
ASIGNACIONMD,ACT,0,SOME
GARANTIA,VERSION,0,SOME
GARANTIA,VALORMERCADO,0,SOME
GARANTIA,VALORGARANTIA,0,SOME
GARANTIA,USUARIOREVISION,0,SOME
GARANTIA,USUARIOCONFIRMACION,0,SOME
GARANTIA,USERNAME,0,SOME
GARANTIA,TPRECIO,0,SOME
GARANTIA,TITULOS,0,SOME
GARANTIA,TIPOVAL,0,SOME
GARANTIA,TIPOOPERACION,0,SOME
GARANTIA,TIPOGARANTIA,0,SOME
GARANTIA,TIPOASIGNACION,0,SOME
GARANTIA,TCAMCOSTO,0,SOME
GARANTIA,TCAMBIO,0,SOME
GARANTIA,TASA,0,SOME
GARANTIA,SUCURSAL,0,SOME
GARANTIA,PRECIOMERCADO,0,SOME
GARANTIA,PRECIO,0,SOME
GARANTIA,POSPROPIA,0,SOME
GARANTIA,OIPROVEED,0,SOME
GARANTIA,OFECOPER,0,SOME
GARANTIA,OCVEGARANTIA,0,SOME
GARANTIA,OCONSEC,0,SOME
GARANTIA,NUMPROM,0,SOME
GARANTIA,NUMCUPONVIG,0,SOME
GARANTIA,MONTOVN,0,SOME
GARANTIA,MONTOIMPSCAP,0,SOME
GARANTIA,MONTOCUPINY,0,SOME
GARANTIA,MONTOCOSTO,0,SOME
GARANTIA,MONTO,0,SOME
GARANTIA,INTCORRIDO,0,SOME
GARANTIA,INTCOBRADOS,0,SOME
GARANTIA,INDFINAL,0,SOME
GARANTIA,IMPSOBREINT,0,SOME
GARANTIA,ID,0,SOME
GARANTIA,HORA,0,SOME
GARANTIA,HAIRCUT,0,SOME
GARANTIA,FOLIOMARGEN,0,SOME
GARANTIA,FECVENCE,0,SOME
GARANTIA,FECOPERORIG,0,SOME
GARANTIA,FECOPER,0,SOME
GARANTIA,FECLIQ,0,SOME
GARANTIA,FECHAMARGEN,0,SOME
GARANTIA,FECHA,0,SOME
GARANTIA,FECAPLICA,0,SOME
GARANTIA,ESTATUSINDEVAL,0,SOME
GARANTIA,ESTATUS,0,SOME
GARANTIA,ESPROVEED,0,SOME
GARANTIA,DESGLOSE,0,SOME
GARANTIA,CVETIPOPOSICION,0,SOME
GARANTIA,CVETIPOINSTRUMENTO,0,SOME
GARANTIA,CVESERIE,0,SOME
GARANTIA,CVEPORTAFOLIO,0,SOME
GARANTIA,CVEINSTRUMENTO,0,SOME
GARANTIA,CVEINSTDEPOSITO,0,SOME
GARANTIA,CVEGARANTIA,0,SOME
GARANTIA,CVEEMISORA,0,SOME
GARANTIA,CVEDIVISA,0,SOME
GARANTIA,CVEASIGNACIONMD,0,SOME
GARANTIA,CUSTODIONAFIN,0,SOME
GARANTIA,CUSTODIOCONTRAPARTE,0,SOME
GARANTIA,CUENTA_NAFIN,0,SOME
GARANTIA,CORRESPONSALNAFIN,0,SOME
GARANTIA,CORRESPONSALCONTRAPARTE,0,SOME
GARANTIA,CONTRATOLIQ,0,SOME
GARANTIA,CONTRATOCUST,0,SOME
GARANTIA,CONTRATO,0,SOME
GARANTIA,CONSEC,0,SOME
GARANTIA,CFECOPER,0,SOME
GARANTIA,CCVEGARANTIA,0,SOME
GARANTIA,CCONSEC,0,SOME
GARANTIA,CAJON,0,SOME
GARANTIA,APLIC,0,SOME
ASIGNACIONMD,VERSION,0,SOME
ASIGNACIONMD,USUARIO_REVISION,155974,SOME
ASIGNACIONMD,USUARIO_CONFIRMACION,155974,SOME
ASIGNACIONMD,USERNAME,0,SOME
ASIGNACIONMD,TPRECIO,0,SOME
ASIGNACIONMD,TITULOS,0,SOME
ASIGNACIONMD,TIPOVAL,0,SOME
ASIGNACIONMD,TIPOTHRESHOLD,0,SOME
ASIGNACIONMD,TIPOOPERACION,0,SOME
ASIGNACIONMD,TIPOASIGNACION,0,SOME
ASIGNACIONMD,TCAMCOSTO,0,SOME
ASIGNACIONMD,TCAMBIO,0,SOME
ASIGNACIONMD,SUCURSAL,160308,SOME
ASIGNACIONMD,POSPROPIA,0,SOME
ASIGNACIONMD,OIPROVEED,0,SOME
ASIGNACIONMD,OFECOPER,0,SOME
ASIGNACIONMD,OCVEASIGNACIONMD,0,SOME
ASIGNACIONMD,OCONSEC,0,SOME
ASIGNACIONMD,NUMPROM,75661,SOME
ASIGNACIONMD,NUMCUPONVIG,0,SOME
ASIGNACIONMD,MONTOVN,0,SOME
ASIGNACIONMD,MONTOIMPSCAP,0,SOME
ASIGNACIONMD,MONTOCUPINY,0,SOME
ASIGNACIONMD,MONTOCOSTO,0,SOME
ASIGNACIONMD,MONTOBRUTO,0,SOME
ASIGNACIONMD,INTCORRIDO,0,SOME
ASIGNACIONMD,INTCOBRADOS,0,SOME
ASIGNACIONMD,INDFINAL,0,SOME
ASIGNACIONMD,IMPSOBREINT,0,SOME
ASIGNACIONMD,HAIRCUT,0,SOME
ASIGNACIONMD,FONDEO,0,SOME
ASIGNACIONMD,FFONINICIO,0,SOME
ASIGNACIONMD,FFONFIN,51,SOME
